id,address_type,status,entity,adress,appartment,city,postal_code,country,notes,created_at,updated_at
863,Shipping,Active,Building,0435 Northfield Pass,52,Cheyenne,82007,United States,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,1/9/2017,3/2/2018
864,Billing,Active,Building,26 Pankratz Park,50,Orlando,32825,United States,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,4/23/2017,4/15/2018
865,Shipping,Active,Customer,7471 Forest Run Trail,54,Tierra Blanca,40678,Mexico,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1/15/2018,1/17/2019
866,Shipping,Active,Building,0 Huxley Point,22,Jacksonville,32236,United States,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,12/8/2018,10/24/2018
867,Billing,Active,Customer,8827 Erie Junction,57,Guaitarilla,525508,Colombia,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,10/28/2018,1/19/2019
868,Home,Active,Customer,234 Pepper Wood Terrace,33,Killam,A0A,Canada,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2/1/2018,4/28/2018
869,Business,Active,Building,2 Monica Hill,54,Parksville,V9P,Canada,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,3/26/2018,12/23/2018
870,Billing,Active,Customer,15 Luster Place,9,Buenavista,47216,Mexico,Sed ante. Vivamus tortor. Duis mattis egestas metus.,5/18/2016,3/19/2018
871,Billing,Active,Building,5 Declaration Lane,9,Charleston,25389,United States,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,8/31/2017,6/28/2018
872,Home,Active,Building,35 Memorial Center,41,Stratford,C1B,Canada,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",3/24/2016,12/14/2018
873,Home,Active,Building,908 Michigan Place,9,Candelaria,111711,Colombia,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",7/14/2017,11/30/2018
874,Shipping,Active,Building,2 Pearson Drive,50,Paipa,150449,Colombia,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,4/22/2017,2/7/2019
875,Billing,Active,Customer,595 Browning Place,92,Huntington Beach,92648,United States,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,5/26/2016,4/10/2018
876,Billing,Active,Customer,4 Bellgrove Pass,26,Heliconia,055827,Colombia,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",6/22/2018,10/21/2018
877,Shipping,Active,Customer,73 Summer Ridge Pass,66,Nipawin,V9B,Canada,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,3/21/2018,8/14/2018
878,Shipping,Inactive,Customer,6463 Judy Way,59,San Rafael,58910,Mexico,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3/21/2017,10/18/2018
879,Shipping,Active,Building,61 Harbort Hill,2,La Cumbre,760518,Colombia,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,1/10/2018,9/29/2018
880,Home,Active,Customer,12302 Thompson Park,90,Cubará,151427,Colombia,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",12/26/2018,1/13/2019
881,Billing,Active,Building,4 Golden Leaf Circle,2,La Escondida,64650,Mexico,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,1/22/2017,10/21/2018
882,Billing,Inactive,Building,62 Goodland Alley,94,Newark,07112,United States,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,6/1/2016,10/31/2018
883,Shipping,Inactive,Building,3 Porter Trail,84,La Aurora,48338,Mexico,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",8/14/2018,10/3/2018
884,Business,Active,Building,1 Steensland Way,77,Brampton,L7A,Canada,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",4/5/2016,5/11/2018
885,Shipping,Inactive,Building,12 Declaration Lane,87,San Miguel,58805,Mexico,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1/10/2017,1/10/2019
886,Billing,Inactive,Building,2905 Melby Place,42,La Cañada,53570,Mexico,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2/5/2017,6/3/2018
887,Billing,Active,Building,6 Scott Place,31,Oporapa,418008,Colombia,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",10/27/2017,6/17/2018
888,Billing,Active,Customer,607 Twin Pines Junction,25,Houston,77293,United States,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",9/18/2016,3/4/2018
889,Home,Active,Customer,02201 Moose Trail,81,Sylvan Lake,T4S,Canada,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",8/9/2017,10/17/2018
890,Business,Active,Building,5948 Homewood Court,3,Cerrito,681509,Colombia,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,4/18/2017,9/2/2018
891,Home,Active,Customer,9 Green Ridge Center,60,Savannah,31416,United States,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",11/24/2016,1/30/2019
892,Billing,Active,Building,80 Dapin Hill,93,Barraute,P0M,Canada,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",12/16/2018,11/26/2018
893,Business,Active,Building,1635 Debra Court,27,Progreso,31210,Mexico,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,3/3/2017,10/31/2018
894,Home,Active,Building,18 Waywood Trail,61,Manning,V3A,Canada,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,8/15/2018,6/12/2018
895,Business,Inactive,Customer,997 Trailsway Circle,33,Grande Cache,N2Z,Canada,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,5/28/2018,3/5/2019
896,Home,Active,Building,4 Michigan Junction,7,Harrisburg,17126,United States,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",7/17/2018,3/4/2019
897,Shipping,Active,Customer,90721 Charing Cross Crossing,54,Cereté,230559,Colombia,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1/15/2017,11/28/2018
898,Shipping,Active,Building,1 Esch Drive,41,Caramanta,056047,Colombia,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,3/29/2018,6/6/2018
899,Billing,Active,Customer,9157 Sunbrook Trail,7,Santa Rosa de Cabal,661028,Colombia,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3/6/2017,11/11/2018
900,Home,Active,Customer,3041 Pine View Road,49,Princeville,G6G,Canada,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,8/21/2017,1/20/2019
901,Shipping,Active,Building,65800 Crownhardt Point,35,New York City,10150,United States,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,11/20/2016,10/16/2018
902,Home,Active,Customer,36945 Stuart Park,2,Evansville,47737,United States,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2/1/2017,4/19/2018
903,Billing,Active,Customer,1227 Pleasure Terrace,89,Iowa City,52245,United States,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1/24/2017,6/27/2018
904,Business,Active,Building,2263 Nevada Avenue,86,Marathon,P6A,Canada,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,7/13/2017,10/5/2018
905,Billing,Active,Customer,600 Vernon Road,74,Guamal,473029,Colombia,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",5/25/2016,7/20/2018
906,Billing,Active,Customer,72 Clyde Gallagher Alley,24,Palmito,706037,Colombia,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,4/29/2017,7/3/2018
907,Home,Inactive,Building,7 Melody Avenue,80,Junín,251227,Colombia,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",8/11/2018,2/1/2019
908,Shipping,Active,Building,4 Roth Drive,81,Detroit,48242,United States,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,8/16/2016,7/16/2018
909,Shipping,Inactive,Building,1933 Hoffman Circle,46,Barrancas,443049,Colombia,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",6/13/2017,2/19/2019
910,Shipping,Inactive,Building,206 Sloan Drive,79,Washington,20067,United States,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,1/9/2018,1/17/2019
911,Billing,Active,Customer,9573 Pine View Crossing,94,Ogden,84409,United States,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,4/24/2018,7/15/2018
912,Business,Active,Customer,2390 Iowa Lane,55,Buenavista,29027,Mexico,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",10/4/2016,6/3/2018
913,Business,Active,Building,4 Springview Avenue,18,San Francisco,253608,Colombia,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,2/22/2018,8/7/2018
914,Shipping,Active,Building,86831 Reinke Drive,94,Nariño,252837,Colombia,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",7/24/2018,8/27/2018
915,Business,Active,Building,395 Vernon Court,1,Cereté,230559,Colombia,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",6/6/2017,5/24/2018
916,Business,Active,Customer,69 Gateway Road,59,Los Andes,526529,Colombia,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",6/7/2017,4/28/2018
917,Home,Active,Customer,6275 Doe Crossing Terrace,43,Campo de la Cruz,084047,Colombia,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",3/17/2018,9/7/2018
918,Billing,Active,Customer,88935 Messerschmidt Hill,92,Belleville,K8P,Canada,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",3/19/2016,11/16/2018
919,Shipping,Active,Building,12 Hudson Junction,77,Beaufort,29905,United States,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,3/27/2016,2/26/2019
920,Shipping,Active,Customer,979 Sage Parkway,27,El Salitre,58503,Mexico,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,7/17/2018,10/22/2018
921,Business,Active,Customer,01601 Anthes Lane,74,Knoxville,37931,United States,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",4/1/2017,4/14/2018
922,Business,Active,Customer,76896 New Castle Center,78,Naples,34102,United States,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2/18/2017,7/1/2018
923,Shipping,Inactive,Customer,11633 Marquette Terrace,96,Cap-Santé,N0H,Canada,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,1/20/2019,4/7/2018
924,Shipping,Active,Building,663 Alpine Trail,19,Sundre,L9H,Canada,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",6/3/2018,12/16/2018
925,Business,Active,Customer,43288 Onsgard Drive,59,Nóvita,273058,Colombia,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,2/16/2017,1/28/2019
926,Billing,Active,Building,4 Truax Junction,99,Château-Richer,B3H,Canada,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,11/16/2017,7/25/2018
927,Shipping,Active,Building,64200 4th Circle,25,Daytona Beach,32128,United States,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1/5/2019,6/25/2018
928,Business,Active,Customer,0763 Anhalt Lane,39,San Diego,92132,United States,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",11/9/2017,11/8/2018
929,Home,Inactive,Building,70978 Meadow Valley Avenue,54,Marystown,L2N,Canada,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,2/11/2018,2/14/2019
930,Business,Active,Building,99 Spohn Junction,96,Pensacola,32505,United States,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,11/7/2016,3/15/2018
931,Shipping,Active,Customer,00 Susan Plaza,64,Fort Smith,72905,United States,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",4/13/2018,3/7/2018
932,Home,Active,Building,57 Delladonna Place,28,Dallas,75210,United States,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",2/6/2018,3/4/2019
933,Home,Active,Customer,586 Redwing Trail,70,Arbeláez,252219,Colombia,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",9/14/2017,12/13/2018
934,Shipping,Inactive,Customer,251 Merry Road,27,Lacombe,T4L,Canada,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,9/18/2018,9/20/2018
935,Home,Active,Customer,6962 Harbort Junction,41,Jamundí,764008,Colombia,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2/28/2019,10/16/2018
936,Billing,Active,Building,454 High Crossing Pass,18,Assiniboia,H3C,Canada,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",3/16/2018,3/11/2018
937,Business,Active,Customer,0006 Hooker Parkway,26,Las Flores,25290,Mexico,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2/20/2017,10/21/2018
938,Shipping,Active,Building,1031 Butternut Lane,18,El Retorno,951017,Colombia,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",8/24/2018,8/28/2018
939,Billing,Active,Building,50 Amoth Crossing,54,Minneapolis,55480,United States,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",4/3/2017,2/6/2019
940,Billing,Active,Building,7 Starling Alley,99,Colorado Springs,80915,United States,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",9/6/2016,4/13/2018
941,Billing,Active,Building,6094 Bunting Place,76,Pueblo Nuevo,233009,Colombia,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",10/30/2018,12/23/2018
942,Home,Active,Customer,3249 Hanson Plaza,29,Guadalupe,38900,Mexico,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",11/21/2016,8/3/2018
